episode,return,best_return,epsilon,steps
138,-799.8299482517,1734.7909542918565,0.5007087062458531,173
139,-95.11704736894808,1734.7909542918565,0.4982051627146238,181
140,-1046.22054977378,1734.7909542918565,0.4957141369010507,146
141,-223.68933197072874,1734.7909542918565,0.4932355662165454,66
142,-212.93254712052249,1734.7909542918565,0.4907693883854627,52
143,516.9476014414081,1734.7909542918565,0.4883155414435354,64
144,-1148.6809354351024,1734.7909542918565,0.4858739637363177,83
145,-388.5187040020123,1734.7909542918565,0.4834445939176361,185
146,-246.129115743714,1734.7909542918565,0.4810273709480479,134
147,-1073.113926772372,1734.7909542918565,0.4786222340933077,85
148,276.18835275107745,1734.7909542918565,0.47622912292284114,131
149,-187.8396733849504,1734.7909542918565,0.4738479773082269,206
150,360.99550064691243,1734.7909542918565,0.4714787374216858,102
151,-356.70774253550826,1734.7909542918565,0.46912134373457737,140
152,-927.7933679833166,1734.7909542918565,0.46677573701590447,167
153,-730.9447133622482,1734.7909542918565,0.46444185833082496,130
154,227.69747040715765,1734.7909542918565,0.46211964903917085,103
155,-360.23889585451343,1734.7909542918565,0.459809050793975,59
156,-50.953799605754966,1734.7909542918565,0.4575100055400051,147
157,-752.0784633755977,1734.7909542918565,0.45522245551230506,83
158,-193.23475495975322,1734.7909542918565,0.45294634323474353,147
159,-605.6438169687372,1734.7909542918565,0.45068161151856984,60
160,-221.24165905358927,1734.7909542918565,0.44842820346097695,127
161,-98.80620182996904,1734.7909542918565,0.4461860624436721,161
162,83.08159538470886,1734.7909542918565,0.4439551321314537,118
163,-300.26584134811674,1734.7909542918565,0.4417353564707965,121
164,459.4846092174348,1734.7909542918565,0.43952667968844245,68
165,156.3532956819513,1734.7909542918565,0.43732904629000025,179
166,-289.2463943471764,1734.7909542918565,0.43514240105855023,64
167,-94.24977358372621,1734.7909542918565,0.4329666890532575,147
168,-739.5125656671312,1734.7909542918565,0.4308018556079912,211
169,-861.1951092375557,1734.7909542918565,0.42864784632995123,207
170,-535.7402468566993,1734.7909542918565,0.4265046070983015,113
171,-156.80222588024253,1734.7909542918565,0.42437208406280996,143
172,388.3868000366224,1734.7909542918565,0.4222502236424959,182
173,312.8819540445761,1734.7909542918565,0.42013897252428345,137
174,-286.8417766772161,1734.7909542918565,0.418038277661662,243
175,1135.8742815880264,1734.7909542918565,0.4159480862733537,185
176,-464.70228370780296,1734.7909542918565,0.41386834584198695,103
177,51.32224926831873,1734.7909542918565,0.41179900411277703,144
178,-229.66690227566778,1734.7909542918565,0.40974000909221314,101
179,-18.178349661710854,1734.7909542918565,0.40769130904675205,93
180,-47.44288689120731,1734.7909542918565,0.4056528525015183,106
181,204.25022918286095,1734.7909542918565,0.4036245882390107,58
