episode,return,goal_x,epsilon
479,-58.41279904484787,0.49924568398984615,0.3126275804160788
480,-38.255319119993516,-0.016905752078630654,0.3119914801169048
481,-327.90110806087165,0.06582242443876074,0.31142880352873337
482,364.54367516509524,-0.6628413007942786,0.310939083777856
483,-3908.439739106324,0.8140494885222299,0.3103331051312237
484,-4717.515406978192,0.8157699448293402,0.30895051575762106
485,174.31380879450762,0.09794979367188039,0.30786520434082165
486,474.1726607404744,-0.44426770897211726,0.3074207702979015
487,334.16212764061225,-0.6858840406676197,0.3069449821126205
488,415.10135669314013,-0.3212406153318029,0.30641237404670607
489,87.33379384821023,-0.06297456241930866,0.30581690777482745
490,-34.91236140354735,0.05739496442292258,0.305324933904134
491,-3096.0017732107863,0.8794870173352377,0.30473199299371656
492,597.134933914501,0.4349063389167275,0.30412136925212097
493,372.03514642674685,-0.6248211801725952,0.30361997483781145
494,589.3517054014017,-0.2855032787128903,0.30311956970023785
495,564.3509111213997,-0.2836733817408684,0.30259489113537663
496,412.1953362944164,0.2208757409787746,0.3019767911337756
497,680.0115288253734,0.5285436909522793,0.3014230515301869
498,-260.065433310837,0.7628099689677245,0.30090188959076797
499,416.1922106124798,0.25022456867549636,0.30041936802931224
500,-1921.883242907782,0.8880632971401204,0.29951947907640186
