episode,return,best_return,steps
641,603.3642929490728,1589.1581683652576,126
642,466.023601702542,1589.1581683652576,91
643,-65.64028328694894,1589.1581683652576,183
644,467.54457157331103,1589.1581683652576,59
645,-512.7728771601396,1589.1581683652576,95
646,825.6311363850822,1589.1581683652576,107
647,753.7341203431615,1589.1581683652576,117
648,47.68605260114282,1589.1581683652576,119
649,-555.489228918347,1589.1581683652576,77
650,-141.6641522094385,1589.1581683652576,98
651,-418.4459963348593,1589.1581683652576,188
652,-87.45701165728633,1589.1581683652576,96
653,39.77264926185239,1589.1581683652576,119
654,-418.4780333100275,1589.1581683652576,77
655,-103.22055788391299,1589.1581683652576,49
656,12.330684467458013,1589.1581683652576,103
657,-898.5046943457762,1589.1581683652576,122
658,-736.7284373370715,1589.1581683652576,116
659,269.7294685246703,1589.1581683652576,138
660,-276.47096843932377,1589.1581683652576,80
661,774.6725232225183,1589.1581683652576,95
662,-818.4719383945871,1589.1581683652576,161
663,-728.5758939141456,1589.1581683652576,214
664,-839.0168366642915,1589.1581683652576,233
665,-239.95339523162215,1589.1581683652576,157
666,288.3460325524359,1589.1581683652576,83
667,225.45892479953181,1589.1581683652576,214
668,104.27543071660716,1589.1581683652576,113
669,-195.09667714083525,1589.1581683652576,156
670,705.3186412751901,1589.1581683652576,130
671,38.82405378141584,1589.1581683652576,216
672,-471.6436355364051,1589.1581683652576,117
673,-95.33508540083358,1589.1581683652576,99
674,-1375.0842250637058,1589.1581683652576,176
675,-796.1911281689386,1589.1581683652576,100
676,417.43041794873034,1589.1581683652576,82
677,-240.20294016519438,1589.1581683652576,93
678,856.5889167585594,1589.1581683652576,118
679,878.7924650902352,1589.1581683652576,181
680,582.9184363842628,1589.1581683652576,80
681,548.4525091099499,1589.1581683652576,94
682,574.2369872287518,1589.1581683652576,75
683,244.18606926161488,1589.1581683652576,99
684,-581.8875550585187,1589.1581683652576,138
685,721.5033844049826,1589.1581683652576,93
686,60.56506611596092,1589.1581683652576,158
687,594.6383673838154,1589.1581683652576,98
688,-939.4365190778212,1589.1581683652576,122
689,657.1684044754785,1589.1581683652576,106
690,413.04104029956477,1589.1581683652576,106
691,-606.3351992206487,1589.1581683652576,185
692,113.75705709171484,1589.1581683652576,130
693,-834.7860354218601,1589.1581683652576,296
694,-825.5798022759614,1589.1581683652576,169
695,407.0933883076442,1589.1581683652576,128
696,121.92054910665615,1589.1581683652576,136
697,-579.9819187957658,1589.1581683652576,132
698,272.3148865416606,1589.1581683652576,90
699,-145.83512634795738,1589.1581683652576,171
700,204.11415021814037,1589.1581683652576,199
701,278.84354383290975,1589.1581683652576,188
702,-529.4919113976111,1589.1581683652576,88
703,-1302.869453752355,1589.1581683652576,210
704,-56.38475430852486,1589.1581683652576,98
705,363.7812360781743,1589.1581683652576,106
706,671.8961824921973,1589.1581683652576,132
707,-219.0769078105286,1589.1581683652576,132
708,-947.7602591287423,1589.1581683652576,264
709,-134.13019419558532,1589.1581683652576,143
710,406.4582612890315,1589.1581683652576,114
711,674.7302372840481,1589.1581683652576,86
712,421.70669402718624,1589.1581683652576,335
713,-329.04268095969337,1589.1581683652576,141
714,333.7199604919208,1589.1581683652576,108
715,-545.3028263559677,1589.1581683652576,222
716,-752.8873688994458,1589.1581683652576,100
717,443.27194151841627,1589.1581683652576,149
718,1524.211858122786,1589.1581683652576,123
719,-1309.1559066856435,1589.1581683652576,195
720,396.82300876714794,1589.1581683652576,110
721,-183.82527017413918,1589.1581683652576,133
722,149.81044635459784,1589.1581683652576,110
723,52.11575637731289,1589.1581683652576,108
724,-41.10862124000619,1589.1581683652576,83
725,-1297.2933403363522,1589.1581683652576,204
726,-132.339444713366,1589.1581683652576,112
727,-1985.950007880599,1589.1581683652576,184
728,-369.5298844206118,1589.1581683652576,191
729,-779.8383134947987,1589.1581683652576,128
730,160.88011390377892,1589.1581683652576,144
731,-484.7137364780183,1589.1581683652576,129
732,-647.5338293081522,1589.1581683652576,117
733,700.1763378581893,1589.1581683652576,132
734,942.3169054477873,1589.1581683652576,200
735,666.3364679431204,1589.1581683652576,139
736,-1213.2595070206303,1589.1581683652576,167
737,-875.3693086404394,1589.1581683652576,171
738,736.1949493023072,1589.1581683652576,105
739,-784.970860790756,1589.1581683652576,230
740,-866.2701724644087,1589.1581683652576,181
741,-132.22328270828962,1589.1581683652576,301
742,-548.979620641762,1589.1581683652576,204
743,-586.482314112619,1589.1581683652576,114
744,25.046977059706023,1589.1581683652576,161
745,185.39653422327706,1589.1581683652576,142
746,-63.862548221811494,1589.1581683652576,243
747,268.30369237352716,1589.1581683652576,167
748,-352.2921734913439,1589.1581683652576,98
749,-404.01792983606856,1589.1581683652576,63
750,-1138.9336092512694,1589.1581683652576,184
751,453.2834866782795,1589.1581683652576,80
752,-1354.8132055852932,1589.1581683652576,217
753,471.29281073973516,1589.1581683652576,126
754,-167.506482482215,1589.1581683652576,263
755,571.7811527720894,1589.1581683652576,70
756,-2042.5463139870567,1589.1581683652576,228
757,-1056.9531637358396,1589.1581683652576,154
758,248.78732070406318,1589.1581683652576,121
759,467.5064904301739,1589.1581683652576,110
760,-932.6617182311004,1589.1581683652576,108
761,833.2862506273709,1589.1581683652576,148
762,-1982.607716675481,1589.1581683652576,176
763,9.991106942688702,1589.1581683652576,198
764,13.2717551950293,1589.1581683652576,94
765,871.2340526889961,1589.1581683652576,119
766,-1025.3509133773528,1589.1581683652576,97
767,-945.3321693007645,1589.1581683652576,176
768,91.93772956823068,1589.1581683652576,133
769,727.7311989011145,1589.1581683652576,138
770,-315.6049314119541,1589.1581683652576,169
771,247.08751433191128,1589.1581683652576,185
772,-38.701469975928376,1589.1581683652576,93
773,-787.559330926325,1589.1581683652576,177
774,151.76957178588077,1589.1581683652576,149
775,-268.96000623404666,1589.1581683652576,134
776,-1068.6530414099361,1589.1581683652576,82
777,-417.1576693887987,1589.1581683652576,141
778,425.52507674141543,1589.1581683652576,95
779,-896.8404687212521,1589.1581683652576,136
780,-108.74960309645166,1589.1581683652576,120
781,45.106584305963224,1589.1581683652576,56
782,-292.0888238278553,1589.1581683652576,61
783,-392.0396683381148,1589.1581683652576,165
784,692.9990611314056,1589.1581683652576,94
785,246.04713229586787,1589.1581683652576,83
786,-364.51089294326516,1589.1581683652576,126
787,-874.3930807530021,1589.1581683652576,74
788,-352.63110875929306,1589.1581683652576,110
789,-553.5353557165054,1589.1581683652576,182
790,-195.89209995791953,1589.1581683652576,201
791,-1117.9922788279766,1589.1581683652576,171
792,-878.7728276579719,1589.1581683652576,113
793,-1307.920299127659,1589.1581683652576,185
794,-439.6770716087733,1589.1581683652576,167
795,109.60676777240201,1589.1581683652576,181
796,-239.79228974540843,1589.1581683652576,206
797,-80.87228817379969,1589.1581683652576,123
798,-214.67113730395454,1589.1581683652576,85
799,-70.85005780677488,1589.1581683652576,117
800,194.21618818291972,1589.1581683652576,129
801,129.42421756995054,1589.1581683652576,237
802,-296.548423587853,1589.1581683652576,111
803,211.77042935426925,1589.1581683652576,176
804,670.665827805706,1589.1581683652576,141
805,92.27540185766838,1589.1581683652576,68
806,-27.832763616604097,1589.1581683652576,115
807,350.7126325758243,1589.1581683652576,114
808,194.51282776502308,1589.1581683652576,135
809,174.3328771742033,1589.1581683652576,115
810,1431.1762898803054,1589.1581683652576,197
811,305.5931554255717,1589.1581683652576,86
812,261.605874640243,1589.1581683652576,110
813,1128.2703553964866,1589.1581683652576,146
814,1269.8834666458424,1589.1581683652576,102
815,-66.23271644423426,1589.1581683652576,148
816,-818.211264435058,1589.1581683652576,129
817,643.7061074120168,1589.1581683652576,172
818,-33.32214184801978,1589.1581683652576,297
819,9.513220667274936,1589.1581683652576,156
820,-255.82177437035148,1589.1581683652576,134
821,588.4820186603777,1589.1581683652576,91
822,-586.9957613607296,1589.1581683652576,179
823,1037.1722437885287,1589.1581683652576,90
824,-685.1483689798356,1589.1581683652576,136
825,-1090.6955627244224,1589.1581683652576,105
826,448.3211395082478,1589.1581683652576,116
827,69.88978034077832,1589.1581683652576,144
828,-346.7980209753605,1589.1581683652576,131
829,-370.86754790132727,1589.1581683652576,106
830,327.0622956796676,1589.1581683652576,123
831,644.4547210690849,1589.1581683652576,232
832,840.0387839184518,1589.1581683652576,98
833,1028.46376231777,1589.1581683652576,224
834,-1140.2647636407514,1589.1581683652576,168
835,490.8686437063591,1589.1581683652576,137
836,964.9001939258214,1589.1581683652576,184
837,589.2094215134186,1589.1581683652576,160
838,571.2674263568022,1589.1581683652576,75
839,-2400.5257593509546,1589.1581683652576,207
840,-466.4729102998647,1589.1581683652576,174
841,266.0082614699861,1589.1581683652576,145
842,-1279.5512177359628,1589.1581683652576,172
843,-1242.8059137891833,1589.1581683652576,170
844,-162.94787664559362,1589.1581683652576,201
845,-252.37993599633705,1589.1581683652576,215
846,-175.49616475184166,1589.1581683652576,159
847,-407.9049578293575,1589.1581683652576,134
848,379.18593557581175,1589.1581683652576,112
849,549.0934824354421,1589.1581683652576,95
850,844.6882385836718,1589.1581683652576,198
851,-352.8551318951245,1589.1581683652576,156
852,726.945377360335,1589.1581683652576,139
853,-904.6627864739135,1589.1581683652576,153
854,-152.4280653017779,1589.1581683652576,203
855,-185.60116728211096,1589.1581683652576,113
856,-201.21427939404657,1589.1581683652576,85
857,78.92653575510849,1589.1581683652576,145
858,91.1877829508303,1589.1581683652576,56
859,481.9522008778267,1589.1581683652576,113
860,775.4479724701268,1589.1581683652576,87
861,-461.12192023795956,1589.1581683652576,98
862,-187.05298304653888,1589.1581683652576,92
863,-212.93110697495104,1589.1581683652576,136
864,523.9282889843346,1589.1581683652576,107
865,451.73542324613163,1589.1581683652576,61
866,-616.3440484416701,1589.1581683652576,97
867,131.63643035113955,1589.1581683652576,124
868,-242.91745228069385,1589.1581683652576,216
869,24.265066508901327,1589.1581683652576,135
870,-574.759521693474,1589.1581683652576,183
871,-608.0687088275192,1589.1581683652576,176
872,563.7235691767451,1589.1581683652576,106
873,-137.62212046202785,1589.1581683652576,103
874,35.53018359110206,1589.1581683652576,146
875,-478.36995329678484,1589.1581683652576,177
876,128.68473221370823,1589.1581683652576,101
877,-154.72247974306993,1589.1581683652576,140
878,961.879992684662,1589.1581683652576,126
879,258.0623631587396,1589.1581683652576,58
880,-347.5865554753716,1589.1581683652576,159
881,387.0278424267151,1589.1581683652576,106
882,-267.6218354615021,1589.1581683652576,141
883,331.7167177501344,1589.1581683652576,85
884,-131.2404111651731,1589.1581683652576,155
885,491.40606666906865,1589.1581683652576,148
886,-652.3266497777115,1589.1581683652576,176
887,-869.7173959623285,1589.1581683652576,111
888,773.8986568466271,1589.1581683652576,166
889,201.10111802786037,1589.1581683652576,106
890,695.6566638158288,1589.1581683652576,102
891,1105.231984182239,1589.1581683652576,102
892,268.56587287166076,1589.1581683652576,119
893,-216.2399410814994,1589.1581683652576,108
894,-334.00381678099075,1589.1581683652576,146
895,-861.2367417929013,1589.1581683652576,152
896,-291.1605287346488,1589.1581683652576,205
897,-187.4523284512527,1589.1581683652576,68
898,-523.2321500577746,1589.1581683652576,114
899,320.8730303880716,1589.1581683652576,207
900,511.9380907395023,1589.1581683652576,236
901,172.11542199653616,1589.1581683652576,131
902,65.04987545663369,1589.1581683652576,236
903,-512.5553618333784,1589.1581683652576,175
904,-173.19277372956253,1589.1581683652576,119
905,1077.2189480245313,1589.1581683652576,147
906,448.7486209037929,1589.1581683652576,156
907,-746.7098438286835,1589.1581683652576,232
908,-1056.1024467938757,1589.1581683652576,233
909,475.7742756643448,1589.1581683652576,189
910,199.69381248835043,1589.1581683652576,132
911,246.26327725389933,1589.1581683652576,130
912,-326.668263360938,1589.1581683652576,148
913,19.331459279474984,1589.1581683652576,265
914,457.5713535747375,1589.1581683652576,168
915,8.13199393526861,1589.1581683652576,192
916,-1147.844535714257,1589.1581683652576,201
917,-652.8812139604138,1589.1581683652576,146
918,-817.6908313847671,1589.1581683652576,163
919,-689.7430409305464,1589.1581683652576,206
920,443.03666279879087,1589.1581683652576,167
921,956.9228432638834,1589.1581683652576,304
922,11.500429816996757,1589.1581683652576,151
923,-672.7196855666693,1589.1581683652576,87
924,400.27003848630784,1589.1581683652576,169
925,678.3445883826457,1589.1581683652576,167
926,-1196.0957311302673,1589.1581683652576,226
927,-691.3712305673382,1589.1581683652576,182
928,-1058.1750573855265,1589.1581683652576,187
929,-1449.6461666756034,1589.1581683652576,218
930,-1110.805381721508,1589.1581683652576,268
931,415.53638698683994,1589.1581683652576,148
932,-1052.8009758995777,1589.1581683652576,107
933,-1163.9700915454366,1589.1581683652576,148
934,-588.9108669077368,1589.1581683652576,115
935,983.4712901500693,1589.1581683652576,124
936,498.51660820969346,1589.1581683652576,157
937,-611.0158737802417,1589.1581683652576,145
938,454.83405255946184,1589.1581683652576,269
939,-782.7748919869791,1589.1581683652576,236
940,675.0012552333047,1589.1581683652576,200
941,-90.11819247532094,1589.1581683652576,228
942,-548.564625927027,1589.1581683652576,139
943,-138.48326397901883,1589.1581683652576,135
944,-1260.3689288113887,1589.1581683652576,181
945,795.0254454252342,1589.1581683652576,142
946,-140.33356390510266,1589.1581683652576,258
947,-380.4345344392,1589.1581683652576,158
948,-665.2709837409507,1589.1581683652576,309
949,-552.6386295259199,1589.1581683652576,153
950,-55.80081120426212,1589.1581683652576,158
951,-335.8108249104823,1589.1581683652576,242
952,-10.510998725220361,1589.1581683652576,146
953,-261.3734661415524,1589.1581683652576,222
954,251.17032822186457,1589.1581683652576,284
955,-1106.2126243584664,1589.1581683652576,252
956,-708.3837539187036,1589.1581683652576,578
957,-515.5907384394648,1589.1581683652576,377
958,-792.0235163215395,1589.1581683652576,160
959,634.3123550007053,1589.1581683652576,172
960,471.4940380590522,1589.1581683652576,236
961,-1084.245607839852,1589.1581683652576,179
962,-80.06503179896572,1589.1581683652576,141
963,-733.3643603806509,1589.1581683652576,203
964,-69.32233325885386,1589.1581683652576,113
965,-788.3960448136536,1589.1581683652576,167
966,128.36958715501487,1589.1581683652576,355
967,-83.83146402920852,1589.1581683652576,168
968,-1140.0416462620701,1589.1581683652576,126
969,-388.2390621638576,1589.1581683652576,230
970,-423.0870911900554,1589.1581683652576,136
971,-775.4056233381516,1589.1581683652576,54
972,-236.8485061558191,1589.1581683652576,272
973,666.5147632306914,1589.1581683652576,149
974,427.0647406399253,1589.1581683652576,155
975,243.6285853623607,1589.1581683652576,109
976,605.7491779034824,1589.1581683652576,233
977,-6.144067924415367,1589.1581683652576,109
978,-506.7575422766283,1589.1581683652576,115
979,616.8713448544175,1589.1581683652576,208
980,374.99907080485775,1589.1581683652576,228
981,-131.86413575848474,1589.1581683652576,144
982,65.94080004882221,1589.1581683652576,83
983,922.9952696228202,1589.1581683652576,298
984,470.2611131283761,1589.1581683652576,79
985,212.94028580386362,1589.1581683652576,204
986,-1057.0310495087028,1589.1581683652576,130
987,-713.616407962764,1589.1581683652576,133
988,825.3208560720811,1589.1581683652576,118
989,810.9737400643448,1589.1581683652576,176
990,232.3334080663658,1589.1581683652576,118
991,-562.0788234518438,1589.1581683652576,105
992,592.589714172218,1589.1581683652576,247
993,-856.6737665546693,1589.1581683652576,195
994,-895.1918989790645,1589.1581683652576,147
995,-647.530811742673,1589.1581683652576,163
996,1544.3848565125256,1589.1581683652576,175
997,96.59929390304228,1589.1581683652576,113
998,304.339394925516,1589.1581683652576,102
999,-374.7345184662363,1589.1581683652576,167
1000,345.1299657791542,1589.1581683652576,75
